seq,TABLE_NAME,TABLE_COMMENTS,COLUMN_ID,COLUMN_NAME,COLUMN_COMMENTS,DATA_TYPE,IDX,COL_TOT,PK_COL,POSITION,,PK
27,_TACSlip,전표,27,SetSlipID,승인외부번호,nvarchar(30),27,27,,,,
67,_TACSlipAutoEnv,자동전표환경설정,1,CompanySeq,법인내부코드,int(10),1,13,,,,
68,_TACSlipAutoEnv,자동전표환경설정,2,SlipAutoEnvSeq,자동전표키,int(10),2,13,,,,
69,_TACSlipAutoEnv,자동전표환경설정,3,SlipKindNo,자동전표파라미터,nvarchar(30),3,13,,,,
70,_TACSlipAutoEnv,자동전표환경설정,4,ControlAccUnit,콘트롤정보_회계단위,int(10),4,13,,,,
71,_TACSlipAutoEnv,자동전표환경설정,5,ControlAccUnitSheet,콘트롤정보_회계단위,int(10),5,13,,,,
72,_TACSlipAutoEnv,자동전표환경설정,6,ControlSlipUnit,콘트롤정보_전표관리단위,int(10),6,13,,,,
73,_TACSlipAutoEnv,자동전표환경설정,7,ControlSlipUnitSheet,콘트롤정보_전표관리단위,int(10),7,13,,,,
74,_TACSlipAutoEnv,자동전표환경설정,8,ControlAccDate,콘트롤정보_기표일,int(10),8,13,,,,
75,_TACSlipAutoEnv,자동전표환경설정,9,ControlRemark1,콘트롤정보_전표비고1,int(10),9,13,,,,
76,_TACSlipAutoEnv,자동전표환경설정,10,ControlRemark2,콘트롤정보_전표비고2,int(10),10,13,,,,
77,_TACSlipAutoEnv,자동전표환경설정,11,ControlRemark3,콘트롤정보_전표비고3,int(10),11,13,,,,
78,_TACSlipAutoEnv,자동전표환경설정,12,LastUserSeq,작업자,int(10),12,13,,,,
79,_TACSlipAutoEnv,자동전표환경설정,13,LastDateTime,작업일시,datetime(8),13,13,,,,
62,_TACSlipRem,전표의계정관리항목,1,CompanySeq,법인내부코드,int(10),1,5,,,,
63,_TACSlipRem,전표의계정관리항목,2,SlipSeq,전표내부코드,int(10),2,5,,,,
64,_TACSlipRem,전표의계정관리항목,3,RemSeq,관리항목내부코드,int(10),3,5,,,,
65,_TACSlipRem,전표의계정관리항목,4,RemValSeq,관리항목내부코드값,int(10),4,5,,,,
66,_TACSlipRem,전표의계정관리항목,5,RemValText,관리항목텍스트값,nvarchar(100),5,5,,,,
28,_TACSlipRow,전표의행정보,1,CompanySeq,법인내부코드,int(10),1,34,,,,
29,_TACSlipRow,전표의행정보,2,SlipSeq,전표내부코드,int(10),2,34,,,,
30,_TACSlipRow,전표의행정보,3,SlipMstSeq,전표마스터내부코드,int(10),3,34,,,,
31,_TACSlipRow,전표의행정보,4,SlipID,전표기표번호,nvarchar(40),4,34,,,,
32,_TACSlipRow,전표의행정보,5,AccUnit,회계단위,int(10),5,34,,,,
33,_TACSlipRow,전표의행정보,6,SlipUnit,전표관리단위코드,int(10),6,34,,,,
34,_TACSlipRow,전표의행정보,7,AccDate,회계일,nchar(8),7,34,,,,
35,_TACSlipRow,전표의행정보,8,SlipNo,기표일련번호,nvarchar(4),8,34,,,,
36,_TACSlipRow,전표의행정보,9,RowNo,행번호,nvarchar(4),9,34,,,,
37,_TACSlipRow,전표의행정보,10,RowSlipUnit,행별전표관리단위,int(10),10,34,,,,
38,_TACSlipRow,전표의행정보,11,AccSeq,계정내부코드,int(10),11,34,,,,
39,_TACSlipRow,전표의행정보,12,UMCostType,비용구분,int(10),12,34,,,,
40,_TACSlipRow,전표의행정보,13,SMDrOrCr,차대구분,int(10),13,34,,,,
41,_TACSlipRow,전표의행정보,14,DrAmt,차변금액,decimal(19),14,34,,,,
42,_TACSlipRow,전표의행정보,15,CrAmt,대변금액,decimal(19),15,34,,,,
43,_TACSlipRow,전표의행정보,16,DrForAmt,외화차변금액,decimal(19),16,34,,,,
44,_TACSlipRow,전표의행정보,17,CrForAmt,외화대변금액,decimal(19),17,34,,,,
45,_TACSlipRow,전표의행정보,18,CurrSeq,통화내부코드,int(10),18,34,,,,
46,_TACSlipRow,전표의행정보,19,ExRate,환율,decimal(19),19,34,,,,
47,_TACSlipRow,전표의행정보,20,DivExRate,나누기환율,decimal(19),20,34,,,,
48,_TACSlipRow,전표의행정보,21,EvidSeq,증빙내부코드,int(10),21,34,,,,
49,_TACSlipRow,전표의행정보,22,TaxKindSeq,세무구분코드(삭제),int(10),22,34,,,,
50,_TACSlipRow,전표의행정보,23,NDVATAmt,불공제세(삭제),decimal(19),23,34,,,,
51,_TACSlipRow,전표의행정보,24,CashItemSeq,현금흐름표과목코드,int(10),24,34,,,,
52,_TACSlipRow,전표의행정보,25,SMCostItemKind,원가항목유형,int(10),25,34,,,,
53,_TACSlipRow,전표의행정보,26,CostItemSeq,원가항목,int(10),26,34,,,,
54,_TACSlipRow,전표의행정보,27,Summary,적요,nvarchar(100),27,34,,,,
55,_TACSlipRow,전표의행정보,28,BgtDeptSeq,#예산관리단위,int(10),28,34,,,,
56,_TACSlipRow,전표의행정보,29,BgtCCtrSeq,#예산관리단위,int(10),29,34,,,,
57,_TACSlipRow,전표의행정보,30,BgtSeq,예산과목내부코드,int(10),30,34,,,,
58,_TACSlipRow,전표의행정보,31,IsSet,승인여부,nchar(1),31,34,,,,
59,_TACSlipRow,전표의행정보,32,CoCustSeq,관계사코드,int(10),32,34,,,,
60,_TACSlipRow,전표의행정보,33,LastDateTime,작업일시,datetime(8),33,34,,,,
61,_TACSlipRow,전표의행정보,34,LastUserSeq,작업자,int(10),34,34,,,,
100,_TACSlipSum,전표계정별집계원화,1,CompanySeq,법인내부코드,int(10),1,10,CompanySeq,1,,1
101,_TACSlipSum,전표계정별집계원화,2,SMAccStd,회계기준구분,int(10),2,10,SMAccStd,2,,1
102,_TACSlipSum,전표계정별집계원화,3,AccUnit,회계단위,int(10),3,10,AccUnit,3,,1
103,_TACSlipSum,전표계정별집계원화,4,AccYM,회계연월,nchar(6),4,10,AccYM,4,,1
104,_TACSlipSum,전표계정별집계원화,5,SlipUnit,전표관리단위코드,int(10),5,10,SlipUnit,5,,1
105,_TACSlipSum,전표계정별집계원화,6,IsIni,초기여부,nchar(1),6,10,IsIni,6,,1
106,_TACSlipSum,전표계정별집계원화,7,AccSeq,계정내부코드,int(10),7,10,AccSeq,7,,1
107,_TACSlipSum,전표계정별집계원화,8,UMCostType,비용구분,int(10),8,10,UMCostType,8,,1
108,_TACSlipSum,전표계정별집계원화,9,DrAmt,차변원화금액,decimal(19),9,10,,,,
109,_TACSlipSum,전표계정별집계원화,10,CrAmt,대변원화금액,decimal(19),10,10,,,,
110,_TACSlipSumFor,전표계정별집계외화,1,CompanySeq,법인내부코드,int(10),1,13,CompanySeq,1,,1
111,_TACSlipSumFor,전표계정별집계외화,2,SMAccStd,회계기준구분,int(10),2,13,SMAccStd,2,,1
112,_TACSlipSumFor,전표계정별집계외화,3,AccUnit,회계단위,int(10),3,13,AccUnit,3,,1
113,_TACSlipSumFor,전표계정별집계외화,4,AccYM,회계연월,nchar(6),4,13,AccYM,4,,1
114,_TACSlipSumFor,전표계정별집계외화,5,SlipUnit,전표관리단위코드,int(10),5,13,SlipUnit,5,,1
115,_TACSlipSumFor,전표계정별집계외화,6,IsIni,초기여부,nchar(1),6,13,IsIni,6,,1
116,_TACSlipSumFor,전표계정별집계외화,7,AccSeq,계정내부코드,int(10),7,13,AccSeq,7,,1
117,_TACSlipSumFor,전표계정별집계외화,8,UMCostType,비용구분,int(10),8,13,UMCostType,8,,1
118,_TACSlipSumFor,전표계정별집계외화,9,CurrSeq,통화내부코드,int(10),9,13,CurrSeq,9,,1
119,_TACSlipSumFor,전표계정별집계외화,10,DrForAmt,외화차변금액,decimal(19),10,13,,,,
120,_TACSlipSumFor,전표계정별집계외화,11,CrForAmt,외화대변금액,decimal(19),11,13,,,,
121,_TACSlipSumFor,전표계정별집계외화,12,DrAmt,원화차변금액,decimal(19),12,13,,,,
122,_TACSlipSumFor,전표계정별집계외화,13,CrAmt,원화대변금액,decimal(19),13,13,,,,
123,_TDAAccount,계정과목,1,CompanySeq,법인내부코드,int(10),1,31,CompanySeq,1,,1
124,_TDAAccount,계정과목,2,AccSeq,계정내부코드,int(10),2,31,AccSeq,2,,1
125,_TDAAccount,계정과목,3,AccNo,계정코드,nvarchar(20),3,31,,,,
126,_TDAAccount,계정과목,4,AccName,계정과목,nvarchar(100),4,31,,,,
127,_TDAAccount,계정과목,5,SMDrOrCr,차대구분(4001),int(10),5,31,,,,
128,_TDAAccount,계정과목,6,IsAnti,차감계정여부,nchar(1),6,31,,,,
129,_TDAAccount,계정과목,7,IsSlip,전표기표여부,nchar(1),7,31,,,,
130,_TDAAccount,계정과목,8,IsEssCostDept,귀속부서필수여부,nchar(1),8,31,,,,
131,_TDAAccount,계정과목,9,IsLevel2,2레벨잔액여부,nchar(1),9,31,,,,
132,_TDAAccount,계정과목,10,IsZeroAllow,금액0허용여부,nchar(1),10,31,,,,
133,_TDAAccount,계정과목,11,IsEssForAmt,외화금액필수여부,nchar(1),11,31,,,,
134,_TDAAccount,계정과목,12,SMIsEssEvid,증빙필수여부(4006),int(10),12,31,,,,
135,_TDAAccount,계정과목,13,IsEssCost,원가항목필수여부,nchar(1),13,31,,,,
136,_TDAAccount,계정과목,14,IsCostTrn,원가집합여부(삭제),nchar(1),14,31,,,,
137,_TDAAccount,계정과목,15,SMIsUseRNP,출납사용여부(4003),int(10),15,31,,,,
138,_TDAAccount,계정과목,16,SMRNPMethod,출납방법(4004),int(10),16,31,,,,
139,_TDAAccount,계정과목,17,SMBgtType,예산유형(4005),int(10),17,31,,,,
140,_TDAAccount,계정과목,18,IsCash,현금성여부,nchar(1),18,31,,,,
141,_TDAAccount,계정과목,19,SMCashItemKind,현금흐름과목종류(4007),int(10),19,31,,,,
142,_TDAAccount,계정과목,20,IsFundSet,자금승인여부,nchar(1),20,31,,,,
143,_TDAAccount,계정과목,21,IsAutoExec,자동출납집행여부,nchar(1),21,31,,,,
144,_TDAAccount,계정과목,22,SMAccType,계정구분(4002),int(10),22,31,,,,
145,_TDAAccount,계정과목,23,SMAccKind,계정대분류(4018),int(10),23,31,,,,
146,_TDAAccount,계정과목,24,OffRemSeq,건별반제,int(10),24,31,,,,
147,_TDAAccount,계정과목,25,RemSeq1,관리항목1,int(10),25,31,,,,
148,_TDAAccount,계정과목,26,RemSeq2,관리항목2,int(10),26,31,,,,
149,_TDAAccount,계정과목,27,BgtRemSeq,예산,int(10),27,31,,,,
150,_TDAAccount,계정과목,28,SMSetType,승인구분,int(10),28,31,,,,
151,_TDAAccount,계정과목,29,LastUserSeq,작업자,int(10),29,31,,,,
152,_TDAAccount,계정과목,30,SMCostAccType,계정타입,int(10),30,31,,,,
153,_TDAAccount,계정과목,31,LastDateTime,작업일시,datetime(8),31,31,,,,
154,_TDAAccountRem,계정관리항목등록,1,CompanySeq,법인내부코드,int(10),1,13,,,,
155,_TDAAccountRem,계정관리항목등록,2,RemSeq,관리항목내부코드,int(10),2,13,,,,
156,_TDAAccountRem,계정관리항목등록,3,RemName,관리항목,nvarchar(100),3,13,,,,
157,_TDAAccountRem,계정관리항목등록,4,SMSourceKind,데이타원천(4017),int(10),4,13,,,,
158,_TDAAccountRem,계정관리항목등록,5,MajorSeq,대분류코드,int(10),5,13,,,,
159,_TDAAccountRem,계정관리항목등록,6,SMInputType,입력형태(4016),int(10),6,13,,,,
160,_TDAAccountRem,계정관리항목등록,7,Remark,비고,nvarchar(100),7,13,,,,
161,_TDAAccountRem,계정관리항목등록,8,CodeHelpSeq,코드도움내부코드,int(10),8,13,,,,
162,_TDAAccountRem,계정관리항목등록,9,CodeHelpParams,코드도움파라메터,nvarchar(100),9,13,,,,
163,_TDAAccountRem,계정관리항목등록,10,WordSeq,사전코드,int(10),10,13,,,,
164,_TDAAccountRem,계정관리항목등록,11,IsSystem,시스템코드여부,nchar(1),11,13,,,,
165,_TDAAccountRem,계정관리항목등록,12,LastUserSeq,작업자,int(10),12,13,,,,
166,_TDAAccountRem,계정관리항목등록,13,LastDateTime,작업일시,datetime(8),13,13,,,,
167,_TDABank,금융기관지점등록,1,CompanySeq,법인내부코드,int(10),1,13,,,,
168,_TDABank,금융기관지점등록,2,BankSeq,금융기관지점내부코드,int(10),2,13,,,,
169,_TDABank,금융기관지점등록,3,BankName,금융기관지점,nvarchar(100),3,13,,,,
170,_TDABank,금융기관지점등록,4,BankEngName,금융기관지점영문명,nvarchar(100),4,13,,,,
171,_TDABank,금융기관지점등록,5,CellPhone,휴대전화,nvarchar(30),5,13,,,,
172,_TDABank,금융기관지점등록,6,TelNo,전화번호,nvarchar(30),6,13,,,,
173,_TDABank,금융기관지점등록,7,FaxNo,팩스번호,nvarchar(30),7,13,,,,
174,_TDABank,금융기관지점등록,8,Manager,금융기관지점담당자,nvarchar(100),8,13,,,,
175,_TDABank,금융기관지점등록,9,Addr,주소,nvarchar(200),9,13,,,,
176,_TDABank,금융기관지점등록,10,LastUserSeq,작업자,int(10),10,13,,,,
177,_TDABank,금융기관지점등록,11,LastDateTime,작업일시,datetime(8),11,13,,,,
178,_TDABank,금융기관지점등록,12,SWIFTCODE,은행식별코드,nvarchar(50),12,13,,,,
179,_TDABank,금융기관지점등록,13,BankHQ,BankHQ,int(10),13,13,,,,
180,_TDABankAcc,금융기관지점별계좌,1,CompanySeq,법인내부코드,int(10),1,30,CompanySeq,1,,1
181,_TDABankAcc,금융기관지점별계좌,2,BankAccSeq,계좌코드,int(10),2,30,BankAccSeq,2,,1
182,_TDABankAcc,금융기관지점별계좌,3,BankAccNo,계좌번호,nvarchar(30),3,30,,,,
183,_TDABankAcc,금융기관지점별계좌,4,BankAccName,계좌관리명,nvarchar(100),4,30,,,,
184,_TDABankAcc,금융기관지점별계좌,5,BizUnit,사업부문,int(10),5,30,,,,
185,_TDABankAcc,금융기관지점별계좌,6,SMBankAccKind,계좌종류,int(10),6,30,,,,
186,_TDABankAcc,금융기관지점별계좌,7,BankSeq,금융기관지점내부코드,int(10),7,30,,,,
187,_TDABankAcc,금융기관지점별계좌,8,AccSeq,계정내부코드,int(10),8,30,,,,
188,_TDABankAcc,금융기관지점별계좌,9,Owner,예금주,nvarchar(100),9,30,,,,
189,_TDABankAcc,금융기관지점별계좌,10,OwnerEngName,영문 예금주명,nvarchar(100),10,30,,,,
190,_TDABankAcc,금융기관지점별계좌,11,OpenDate,개설일,nchar(8),11,30,,,,
191,_TDABankAcc,금융기관지점별계좌,12,ExpireDate,만기일,nchar(8),12,30,,,,
192,_TDABankAcc,금융기관지점별계좌,13,PayDate,월불입일,nchar(2),13,30,,,,
193,_TDABankAcc,금융기관지점별계좌,14,MonthPayAmt,월불입액,decimal(19),14,30,,,,
194,_TDABankAcc,금융기관지점별계좌,15,InterestRate,이자율,decimal(19),15,30,,,,
195,_TDABankAcc,금융기관지점별계좌,16,limitAmt,차월한도금액,decimal(19),16,30,,,,
196,_TDABankAcc,금융기관지점별계좌,17,DepositAmt,계약금액,decimal(19),17,30,,,,
197,_TDABankAcc,금융기관지점별계좌,18,SuretyAmt,담보금액,decimal(19),18,30,,,,
198,_TDABankAcc,금융기관지점별계좌,19,IsAccruedIncomeTrans,미수수익대체계좌여부,nchar(1),19,30,,,,
199,_TDABankAcc,금융기관지점별계좌,20,IsFoCurrTrans,외화평가계좌여부,nchar(1),20,30,,,,
200,_TDABankAcc,금융기관지점별계좌,21,IsClose,계좌해지여부,nchar(1),21,30,,,,
201,_TDABankAcc,금융기관지점별계좌,22,IsFund,자금수지관리여부,nchar(1),22,30,,,,
202,_TDABankAcc,금융기관지점별계좌,23,TaxUnit,사업자번호내부코드,int(10),23,30,,,,
203,_TDABankAcc,금융기관지점별계좌,24,Remark,비고,nvarchar(200),24,30,,,,
204,_TDABankAcc,금융기관지점별계좌,25,SMFBSCycle,자금관리주기,int(10),25,30,,,,
205,_TDABankAcc,금융기관지점별계좌,26,LastUserSeq,작업자,int(10),26,30,,,,
206,_TDABankAcc,금융기관지점별계좌,27,LastDateTime,작업일시,datetime(8),27,30,,,,
207,_TDABankAcc,금융기관지점별계좌,28,ClosingDate,해지일,nchar(8),28,30,,,,
208,_TDABankAcc,금융기관지점별계좌,29,IsSaleAcc,영업입금계좌여부,nchar(1),29,30,,,,
209,_TDABankAcc,금융기관지점별계좌,30,CMSCode,CMS코드,nvarchar(50),30,30,,,,
331,_TDACard,카드정보,1,CompanySeq,법인내부코드,int(10),1,22,CompanySeq,1,,1
332,_TDACard,카드정보,2,BizUnit,사업부문,int(10),2,22,BizUnit,2,,1
333,_TDACard,카드정보,3,CardSeq,카드내부코드,int(10),3,22,CardSeq,3,,1
334,_TDACard,카드정보,4,CardNo,카드번호,nvarchar(30),4,22,,,,
335,_TDACard,카드정보,5,CardName,카드명,nvarchar(100),5,22,,,,
336,_TDACard,카드정보,6,SMComOrPriv,법인개인구분,int(10),6,22,,,,
337,_TDACard,카드정보,7,UMCardKind,신용카드종류,int(10),7,22,,,,
338,_TDACard,카드정보,8,EmpSeq,카드사용자,int(10),8,22,,,,
339,_TDACard,카드정보,9,IssueDate,발급일,nchar(8),9,22,,,,
340,_TDACard,카드정보,10,ExpireYm,만기월,nchar(6),10,22,,,,
341,_TDACard,카드정보,11,SttlDay,결제일자,int(10),11,22,,,,
342,_TDACard,카드정보,12,SttlLimitDay,결제한도일자,int(10),12,22,,,,
343,_TDACard,카드정보,13,SttlAccNo,결제계좌,nvarchar(30),13,22,,,,
344,_TDACard,카드정보,14,CardStatus,카드상태,int(10),14,22,,,,
345,_TDACard,카드정보,15,StopDate,사용중지일,nchar(8),15,22,,,,
346,_TDACard,카드정보,16,Remark,비고,nvarchar(200),16,22,,,,
347,_TDACard,카드정보,17,LastUserSeq,작업자,int(10),17,22,,,,
348,_TDACard,카드정보,18,LastDateTime,작업일시,datetime(8),18,22,,,,
349,_TDACard,카드정보,19,SttlBankSeq,결제금융기관코드,int(10),19,22,,,,
350,_TDACard,카드정보,20,SttlOwner,결제예금주,nvarchar(100),20,22,,,,
351,_TDACard,카드정보,21,RemarkNum,비고(숫자),int(10),21,22,,,,
352,_TDACard,카드정보,22,ManageDeptSeq,ManageDeptSeq,int(10),22,22,,,,
744,_TDACust,거래처,1,CompanySeq,법인내부코드,int(10),1,23,CompanySeq,1,,1
745,_TDACust,거래처,2,CustSeq,거래처내부코드,int(10),2,23,CustSeq,2,,1
746,_TDACust,거래처,3,CustName,거래처명,nvarchar(100),3,23,,,,
747,_TDACust,거래처,4,TrunName,조회명,nvarchar(100),4,23,,,,
748,_TDACust,거래처,5,CustNo,거래처번호,nvarchar(30),5,23,,,,
749,_TDACust,거래처,6,UMCredLevel,신용등급,int(10),6,23,,,,
750,_TDACust,거래처,7,SMDomFor,국내외구분,int(10),7,23,,,,
751,_TDACust,거래처,8,SMCustStatus,거래처상태,int(10),8,23,,,,
752,_TDACust,거래처,9,FullName,상호,nvarchar(200),9,23,,,,
753,_TDACust,거래처,10,BizNo,사업자번호,nvarchar(40),10,23,,,,
754,_TDACust,거래처,11,PersonId,주민등록번호,nvarchar(200),11,23,,,,
755,_TDACust,거래처,12,Owner,대표자성명,nvarchar(60),12,23,,,,
756,_TDACust,거래처,13,LawRegNo,법인번호,nvarchar(20),13,23,,,,
757,_TDACust,거래처,14,BizAddr,세무사업자주소,nvarchar(500),14,23,,,,
758,_TDACust,거래처,15,BizKind,종목,nvarchar(60),15,23,,,,
759,_TDACust,거래처,16,BizType,업태,nvarchar(60),16,23,,,,
760,_TDACust,거래처,17,TelNo,전화번호,nvarchar(30),17,23,,,,
761,_TDACust,거래처,18,FrDate,적용시작일,nchar(8),18,23,,,,
762,_TDACust,거래처,19,UMCountrySeq,국가,int(10),19,23,,,,
763,_TDACust,거래처,20,SMBizPers,법인/개인,int(10),20,23,,,,
764,_TDACust,거래처,21,LastUserSeq,최종등록자,int(10),21,23,,,,
765,_TDACust,거래처,22,LastDateTime,최종등록일자,datetime(8),22,23,,,,
766,_TDACust,거래처,23,BizNoRegDate,사업자등록일,nchar(8),23,23,,,,
480,_TDACustBankAcc,거래처별계좌,1,CompanySeq,법인내부코드,int(10),1,12,CompanySeq,1,,1
481,_TDACustBankAcc,거래처별계좌,2,CustSeq,거래처내부코드,int(10),2,12,CustSeq,2,,1
482,_TDACustBankAcc,거래처별계좌,3,CustBankAccSerl,일련번호,int(10),3,12,CustBankAccSerl,3,,1
483,_TDACustBankAcc,거래처별계좌,4,BankAccNo,계좌번호,nvarchar(30),4,12,,,,
484,_TDACustBankAcc,거래처별계좌,5,UMBankHQ,금융기관,int(10),5,12,,,,
485,_TDACustBankAcc,거래처별계좌,6,Owner,예금주,nvarchar(100),6,12,,,,
486,_TDACustBankAcc,거래처별계좌,7,Remark,비고,nvarchar(100),7,12,,,,
487,_TDACustBankAcc,거래처별계좌,8,IsCfm,확정여부,nchar(1),8,12,,,,
488,_TDACustBankAcc,거래처별계좌,9,IsDefault,기본계좌여부,nchar(1),9,12,,,,
489,_TDACustBankAcc,거래처별계좌,10,LastUserSeq,작업자,int(10),10,12,,,,
490,_TDACustBankAcc,거래처별계좌,11,LastDateTime,작업일시,datetime(8),11,12,,,,
491,_TDACustBankAcc,거래처별계좌,12,IsNotUse,미사용여부,nvarchar(1),12,12,,,,
508,_TDADept,부서,1,CompanySeq,법인내부코드,int(10),1,23,CompanySeq,1,,1
509,_TDADept,부서,2,DeptSeq,부서내부코드,int(10),2,23,DeptSeq,2,,1
510,_TDADept,부서,3,DeptName,부서명,nvarchar(100),3,23,,,,
511,_TDADept,부서,4,AbrDeptName,부서약명,nvarchar(100),4,23,,,,
512,_TDADept,부서,5,EngDeptName,영문명,nvarchar(100),5,23,,,,
513,_TDADept,부서,6,AbrEngDeptName,영문약명,nvarchar(100),6,23,,,,
514,_TDADept,부서,7,BegDate,부서시작일,nchar(8),7,23,,,,
515,_TDADept,부서,8,EndDate,부서종료일,nchar(8),8,23,,,,
516,_TDADept,부서,9,SMDeptType,부서구분,int(10),9,23,,,,
517,_TDADept,부서,10,SMDeptClass,부서분류,int(10),10,23,,,,
518,_TDADept,부서,11,DeptPhone,부서전화번호,nvarchar(20),11,23,,,,
519,_TDADept,부서,12,DeptFax,부서팩스번호,nvarchar(20),12,23,,,,
520,_TDADept,부서,13,TaxUnit,사업자번호내부코드,int(10),13,23,,,,
